Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
17,2013,6,Madhya Pradesh,Panna,1699.0,1345.0,1427.0,1419.5,1317.5,1569.0,1787.5,1232.5,3718.0,6500.0,3781.0,4528.0,2445.0,3131.5,3822.0,4105.0,4509.0
17,2014,6,Madhya Pradesh,Panna,2630.0,1372.0,1427.0,1207.0,1288.0,1434.0,1653.5,1238.0,4085.0,6295.0,3913.0,9100.0,4000.0,3267.0,3775.0,3878.0,4200.0
17,2015,6,Madhya Pradesh,Panna,2758.33,1412.0,1568.0,1950.0,1351.0,1434.0,1678.0,1428.0,4224.0,7904.0,4248.0,9100.0,4000.0,3279.0,4780.0,3348.0,4272.5
17,2016,6,Madhya Pradesh,Panna,2775.33,1485.0,1571.0,2950.0,1400.0,1409.0,2084.0,1505.0,4433.0,7777.0,4350.0,9100.0,4000.0,3478.5,4100.0,3308.0,4837.0
18,2009,6,Madhya Pradesh,Rewa,1600.0,964.0,1188.0,1036.0,905.0,882.5,1040.0,1000.0,2558.0,3878.0,2528.5,4999.0,1768.0,2371.0,2548.0,3088.0,2965.0
18,2010,6,Madhya Pradesh,Rewa,1774.0,994.0,1200.0,800.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4167.0,2400.0,2700.0,2549.5,2889.0,4018.0
18,2011,6,Madhya Pradesh,Rewa,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
18,2012,6,Madhya Pradesh,Rewa,2006.5,1268.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
19,2009,6,Madhya Pradesh,Sidhi,1671.0,1480.0,1000.0,1036.0,905.0,882.5,1040.0,932.0,2200.0,2500.0,2528.5,4999.0,2550.0,2371.0,2800.0,3088.0,2965.0
19,2010,6,Madhya Pradesh,Sidhi,1200.0,850.0,1250.0,780.0,938.0,780.0,1100.0,829.0,2264.0,3175.0,2856.0,3178.0,2675.0,2700.0,2200.0,2889.0,4018.0
19,2011,6,Madhya Pradesh,Sidhi,1300.0,1020.5,1167.0,867.0,1032.0,800.0,1131.0,1088.0,2563.0,2886.0,3288.0,5383.0,2445.0,3320.5,3200.0,3031.0,3810.0
19,2012,6,Madhya Pradesh,Sidhi,1533.0,1268.0,1400.0,1154.0,1249.5,975.0,1564.0,1192.0,3250.0,3517.0,4158.0,3491.0,2867.0,3070.0,3443.0,3340.5,3996.0
19,2013,6,Madhya Pradesh,Sidhi,1608.0,1345.0,1517.0,1177.0,1317.5,1154.0,1787.5,1240.0,2650.0,3440.0,3781.0,4425.0,2518.0,3131.5,2800.0,3444.0,4509.0
19,2014,6,Madhya Pradesh,Sidhi,3037.0,1800.0,1512.0,1293.0,1288.0,1275.0,1653.5,1283.0,3500.0,3867.0,3913.0,7350.0,3450.0,3267.0,3417.0,3436.0,4200.0
19,2015,6,Madhya Pradesh,Sidhi,2705.0,1300.0,1500.0,1200.0,1351.0,1053.0,1678.0,1300.0,3340.0,8375.0,4248.0,7125.0,3200.0,3279.0,4000.0,3325.0,4272.5
19,2016,6,Madhya Pradesh,Sidhi,2564.33,1485.0,1500.0,1252.0,1400.0,1157.0,2084.0,1200.0,3500.0,4111.5,4350.0,7200.0,3220.0,3478.5,4100.0,3890.0,4837.0
20,2009,6,Madhya Pradesh,Satna,2176.0,959.0,1203.0,1069.0,905.0,882.5,1040.0,932.0,2204.0,4517.0,2528.5,5358.0,2280.5,2371.0,2540.0,3088.0,2965.0
20,2010,6,Madhya Pradesh,Satna,1780.0,994.0,1338.0,1099.0,938.0,943.0,1100.0,1141.0,2358.0,4050.0,2856.0,4993.0,2400.0,2700.0,2545.0,2889.0,4018.0
20,2011,6,Madhya Pradesh,Satna,1803.0,1020.5,1315.0,1121.0,1032.0,1020.0,1131.0,1109.0,3447.0,3260.0,3288.0,4600.0,3092.5,3320.5,4412.0,3031.0,3810.0
20,2012,6,Madhya Pradesh,Satna,1359.0,1300.0,1500.0,1498.5,1249.5,1202.0,1564.0,1143.0,3432.0,3687.5,4158.0,6604.0,3225.5,3070.0,4352.0,3340.5,3996.0
20,2013,6,Madhya Pradesh,Satna,1843.0,1675.0,1511.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4509.0
20,2014,6,Madhya Pradesh,Satna,2730.0,1716.0,1675.0,1400.0,1288.0,1255.0,1653.5,1138.0,3222.0,4400.0,3913.0,9333.0,3468.0,3267.0,4167.0,3436.0,4200.0
20,2015,6,Madhya Pradesh,Satna,3235.0,1412.0,1540.0,2000.0,1351.0,1372.5,1678.0,1255.0,4467.0,7557.0,4248.0,7314.0,3696.0,3279.0,4970.0,3325.0,4272.5
20,2016,6,Madhya Pradesh,Satna,2927.0,820.0,1602.0,1743.665,1400.0,1420.5,2084.0,1445.0,5058.0,6083.0,4350.0,9750.0,3665.0,3478.5,5000.0,3890.0,4837.0
21,2009,6,Madhya Pradesh,Shahdol,1671.0,964.0,1590.0,1036.0,905.0,882.5,1040.0,1000.0,2560.0,3569.0,2528.5,3316.0,2267.0,2371.0,3167.0,3088.0,2965.0
21,2010,6,Madhya Pradesh,Shahdol,1398.0,825.0,1567.0,1000.0,938.0,943.0,1100.0,1041.5,3005.0,3570.0,2856.0,3185.0,2500.0,2700.0,3510.0,2889.0,4018.0
21,2011,6,Madhya Pradesh,Shahdol,1750.0,1020.5,1512.0,1000.0,1032.0,1020.0,1131.0,1145.0,3188.0,4200.0,3288.0,4000.0,3133.0,3320.5,3275.0,3031.0,3810.0
21,2012,6,Madhya Pradesh,Shahdol,2000.0,2300.0,1575.0,1498.5,1249.5,1202.0,1564.0,1221.0,3525.0,4000.0,4158.0,3875.0,3000.0,3070.0,3800.0,3340.5,3996.0
21,2013,6,Madhya Pradesh,Shahdol,2241.5,1345.0,1800.0,1419.5,1317.5,1270.0,1787.5,1232.5,3667.0,4000.0,3781.0,8180.0,3000.0,3131.5,3000.0,3444.0,4509.0
21,2014,6,Madhya Pradesh,Shahdol,2760.0,1372.0,1513.0,1599.0,1288.0,1255.0,1653.5,900.0,3667.0,4250.0,3913.0,9000.0,3050.0,3267.0,3750.0,3436.0,4200.0
21,2015,6,Madhya Pradesh,Shahdol,2500.0,1412.0,1750.0,1675.5,1351.0,1500.0,1678.0,1340.0,5200.0,6000.0,4248.0,9125.0,4000.0,3279.0,4000.0,3325.0,4272.5
21,2016,6,Madhya Pradesh,Shahdol,2510.5,1485.0,1924.0,2514.0,1400.0,1300.0,2084.0,2255.0,7175.0,5840.0,4350.0,8830.0,4378.0,3478.5,5142.0,3890.0,4837.0
22,2009,6,Madhya Pradesh,Gwalior,1671.0,964.0,1178.0,801.0,874.0,882.5,1040.0,960.0,2158.0,5586.0,2400.0,5808.0,2142.0,2371.0,2630.0,2826.0,2965.0
22,2010,6,Madhya Pradesh,Gwalior,2306.0,994.0,1259.0,940.0,861.0,937.0,1100.0,1174.0,2928.0,4832.0,3978.0,5171.0,2450.0,2700.0,2549.5,3071.0,4018.0
22,2011,6,Madhya Pradesh,Gwalior,2000.0,1020.5,1219.0,1003.0,913.0,1020.0,1131.0,1249.0,3465.0,4273.0,4000.0,6169.0,3092.0,3320.5,4000.0,3047.0,3810.0
22,2012,6,Madhya Pradesh,Gwalior,1971.0,1200.0,1443.0,1207.0,1127.0,1142.0,1564.0,1278.0,3636.0,4244.0,5750.0,6608.0,3476.0,3070.0,3371.0,3407.0,3996.0
22,2013,6,Madhya Pradesh,Gwalior,1987.0,1552.0,1580.0,1634.0,1172.0,1357.0,1787.5,1310.0,2879.0,5610.0,5457.0,10347.0,3268.0,3131.5,4000.0,3349.0,4509.0
22,2014,6,Madhya Pradesh,Gwalior,2702.0,1694.0,1514.0,1543.0,1220.0,1372.0,1653.5,1366.0,3550.0,5549.0,3629.0,8765.0,3372.0,3267.0,3775.0,3486.0,4200.0
22,2015,6,Madhya Pradesh,Gwalior,17416.5,1300.0,1476.0,2200.0,1489.0,1218.0,1678.0,1341.0,3700.0,8709.0,4892.0,7513.0,3696.0,3279.0,4000.0,2920.0,4272.5
22,2016,6,Madhya Pradesh,Gwalior,1940.0,1352.0,1629.0,1500.0,1404.0,1875.0,2084.0,1505.0,5232.5,10000.0,4350.0,6125.0,3665.0,3478.5,4100.0,3590.0,4837.0
23,2009,6,Madhya Pradesh,Shivpuri,1612.0,964.0,1145.0,1036.0,894.0,835.0,1040.0,850.0,2092.0,4750.0,2198.0,5173.0,2280.5,2371.0,2800.0,3449.0,2965.0
23,2010,6,Madhya Pradesh,Shivpuri,1774.0,994.0,1194.0,1150.0,874.0,1013.0,1100.0,1041.5,2881.0,3508.0,2679.0,4510.0,2400.0,2700.0,2549.5,4200.0,4018.0
23,2011,6,Madhya Pradesh,Shivpuri,1200.0,880.0,1177.0,1500.0,1028.0,1282.0,1131.0,894.0,3720.0,4820.0,3136.0,6143.0,3092.5,3320.5,1990.0,3140.0,3810.0
23,2012,6,Madhya Pradesh,Shivpuri,2223.0,1268.0,1428.0,1448.0,1504.0,1026.0,1564.0,1221.0,3453.0,4990.0,4198.0,4690.0,3225.5,3070.0,3371.0,3302.0,3996.0
23,2013,6,Madhya Pradesh,Shivpuri,2561.0,1345.0,1950.0,1419.5,1147.0,1478.0,1787.5,1232.5,2952.0,3900.0,3888.0,13710.0,3255.0,3131.5,3822.0,3387.0,4509.0
23,2014,6,Madhya Pradesh,Shivpuri,2110.0,1211.0,1513.0,1448.0,1288.0,1646.0,1653.5,1238.0,3586.0,4705.0,4260.0,4940.0,3468.0,3267.0,3775.0,2854.0,4200.0
23,2015,6,Madhya Pradesh,Shivpuri,2516.0,2017.0,1568.0,1675.5,1452.0,1088.0,1678.0,1428.0,4481.0,7318.5,3574.0,6806.0,3696.0,3279.0,4368.5,3471.0,4272.5
23,2016,6,Madhya Pradesh,Shivpuri,2477.33,1485.0,1600.0,1480.0,1671.0,1420.5,2084.0,1505.0,5232.5,4555.0,4000.0,9260.0,3665.0,3478.5,4100.0,3890.0,4837.0
24,2009,6,Madhya Pradesh,Guna,2000.0,964.0,1230.0,1270.0,905.0,825.0,1040.0,932.0,1985.0,3807.0,2528.5,4999.0,2510.0,2371.0,2800.0,3962.0,2965.0
24,2010,6,Madhya Pradesh,Guna,1774.0,994.0,1200.0,1470.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,3000.0,4018.0
24,2011,6,Madhya Pradesh,Guna,1525.0,1525.0,1219.0,1514.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
24,2012,6,Madhya Pradesh,Guna,1525.0,1525.0,1428.0,1514.0,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
24,2013,6,Madhya Pradesh,Guna,3180.0,1345.0,1511.0,1419.5,1317.5,1205.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4509.0
24,2014,6,Madhya Pradesh,Guna,3400.0,1372.0,1513.0,1599.0,1288.0,1734.0,1653.5,1238.0,3586.0,4705.0,3913.0,8000.0,3468.0,3267.0,3775.0,3436.0,4200.0
24,2016,6,Madhya Pradesh,Guna,2564.33,1485.0,1629.0,1743.665,1400.0,1420.5,2084.0,1505.0,4085.0,4555.0,4350.0,6125.0,3665.0,3478.5,4100.0,3890.0,4837.0
25,2009,6,Madhya Pradesh,Datia,1503.0,1200.0,1147.0,1036.0,822.0,845.0,1040.0,900.0,1986.0,3807.0,2528.5,6135.0,1538.0,2371.0,2800.0,3088.0,2965.0
25,2010,6,Madhya Pradesh,Datia,1774.0,994.0,1225.0,1150.0,1033.0,31.0,1100.0,1041.5,2167.0,6100.0,2856.0,4844.0,2338.0,2700.0,2549.5,2889.0,4018.0
25,2011,6,Madhya Pradesh,Datia,1750.0,1075.0,1275.0,1000.0,983.0,1020.0,1131.0,1200.0,3273.0,4084.0,3288.0,5000.0,3092.5,3320.5,3212.5,3031.0,3810.0
25,2012,6,Madhya Pradesh,Datia,2006.5,1225.0,1486.0,1498.5,1183.0,1202.0,1564.0,1216.0,3297.0,5566.0,4158.0,8500.0,3272.0,3070.0,3371.0,3340.5,3996.0
25,2013,6,Madhya Pradesh,Datia,2241.5,1992.0,1550.0,1310.0,917.0,1270.0,1787.5,1261.0,2843.0,4154.0,3781.0,8180.0,3179.0,3131.5,3822.0,3444.0,4509.0
25,2014,6,Madhya Pradesh,Datia,2259.0,1800.0,1218.0,1402.0,1141.0,1182.0,1653.5,1110.0,3491.0,4291.0,3913.0,9377.0,3268.0,3267.0,3775.0,3436.0,4200.0
25,2015,6,Madhya Pradesh,Datia,2833.33,1403.0,1507.0,1985.0,1313.0,1636.0,1678.0,1410.0,4910.0,9842.0,4248.0,5653.0,3696.0,3279.0,4368.5,3325.0,4272.5
25,2016,6,Madhya Pradesh,Datia,3000.0,1810.5,1559.0,1336.0,1303.0,1512.0,2084.0,1469.0,4543.0,4488.0,4350.0,5790.0,3670.0,3478.5,4673.0,3890.0,4837.0
26,2009,6,Madhya Pradesh,Morena,1671.0,964.0,1236.0,1036.0,905.0,882.5,1040.0,932.0,2005.0,3807.0,2528.5,4999.0,2280.5,2371.0,2800.0,3088.0,2965.0
26,2010,6,Madhya Pradesh,Morena,1774.0,994.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
26,2011,6,Madhya Pradesh,Morena,1750.0,1525.0,1219.0,1180.0,760.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
26,2012,6,Madhya Pradesh,Morena,2006.5,1268.0,1428.0,1220.0,1199.0,1202.0,1564.0,1276.0,3264.0,3831.0,4158.0,6604.0,3225.5,3070.0,3371.0,3413.0,3996.0
26,2013,6,Madhya Pradesh,Morena,2241.5,1345.0,1511.0,1155.0,1191.0,1270.0,1787.5,1232.5,3117.0,6792.0,3800.0,7083.0,3255.0,3131.5,3822.0,3444.0,4509.0
26,2014,6,Madhya Pradesh,Morena,2925.0,1372.0,1513.0,1239.0,1285.0,1255.0,1653.5,1238.0,2764.0,6658.0,3913.0,10657.0,3468.0,3267.0,3775.0,3436.0,4200.0
26,2015,6,Madhya Pradesh,Morena,3065.0,1412.0,1568.0,1675.5,1215.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,9930.0,3696.0,3279.0,4368.5,3325.0,4272.5
27,2009,6,Madhya Pradesh,Bhind,2022.0,1000.0,1190.0,1031.0,832.0,882.5,1040.0,932.0,2252.0,3880.0,2528.5,5816.0,2104.0,2371.0,2800.0,3088.0,2965.0
27,2010,6,Madhya Pradesh,Bhind,1774.0,994.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
27,2011,6,Madhya Pradesh,Bhind,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
27,2012,6,Madhya Pradesh,Bhind,2006.5,1522.0,1457.0,1460.0,1160.0,1202.0,1564.0,1311.0,3162.0,4343.0,4158.0,7983.0,3374.0,3070.0,3371.0,3340.5,3996.0
27,2013,6,Madhya Pradesh,Bhind,1900.0,1345.0,1480.0,1419.5,1210.0,1270.0,1787.5,1230.0,2650.0,3850.0,3781.0,11000.0,3255.0,3131.5,3822.0,3444.0,4509.0
27,2014,6,Madhya Pradesh,Bhind,2500.0,1372.0,1513.0,1258.0,991.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8850.0,3468.0,3267.0,3775.0,3436.0,4200.0
27,2015,6,Madhya Pradesh,Bhind,2833.33,1412.0,1550.0,1337.0,1305.0,1372.5,1678.0,1588.0,5483.0,7318.5,4248.0,5412.0,3793.0,3279.0,5700.0,3325.0,4272.5
27,2016,6,Madhya Pradesh,Bhind,2673.33,1485.0,1600.0,1743.665,1294.0,1420.5,2084.0,1505.0,5232.5,4555.0,6500.0,6000.0,3665.0,3478.5,4100.0,3890.0,4837.0
28,2009,6,Madhya Pradesh,Indore,2213.0,964.0,1233.0,1170.0,905.0,882.5,1040.0,932.0,2613.0,7500.0,3194.0,4999.0,2280.5,2371.0,2800.0,3816.0,3079.0
28,2010,6,Madhya Pradesh,Indore,1300.0,994.0,1249.0,1200.0,938.0,1092.0,1100.0,1041.5,3500.0,5822.0,4120.0,4550.0,2400.0,2700.0,2775.0,3318.0,4018.0
28,2011,6,Madhya Pradesh,Indore,1750.0,1020.5,1325.0,1180.0,1032.0,830.0,1131.0,1145.0,3488.0,5183.0,3792.0,4600.0,3092.5,3320.5,3500.0,3640.0,3810.0
28,2012,6,Madhya Pradesh,Indore,2006.5,1268.0,1428.0,1449.0,1249.5,1200.0,1564.0,1221.0,3800.0,5750.0,4158.0,6604.0,3225.5,3070.0,3371.0,3800.0,3996.0
28,2013,6,Madhya Pradesh,Indore,2241.5,1345.0,1400.0,1419.5,1317.5,1300.0,1787.5,1232.5,3800.0,7000.0,7000.0,8180.0,3255.0,3131.5,3822.0,3500.0,4509.0
28,2014,6,Madhya Pradesh,Indore,4000.0,1372.0,1800.0,1599.0,1288.0,1255.0,1653.5,1238.0,2570.0,8500.0,6000.0,8150.5,3468.0,3267.0,3775.0,3800.0,4500.0
28,2015,6,Madhya Pradesh,Indore,4029.0,1412.0,1700.0,1675.5,1351.0,1650.0,1678.0,1428.0,4000.0,10920.0,4248.0,6806.0,3696.0,3279.0,4368.5,4000.0,3982.0
28,2016,6,Madhya Pradesh,Indore,2161.0,1485.0,1550.0,1500.0,1400.0,1420.5,2084.0,1505.0,3375.0,10722.0,6000.0,6125.0,3665.0,3478.5,4100.0,3833.0,5028.0
29,2009,6,Madhya Pradesh,Ratlam,1671.0,964.0,1235.0,891.0,905.0,866.0,1040.0,932.0,2111.0,3807.0,2528.5,4999.0,2280.5,2371.0,2800.0,3279.0,3130.0
29,2010,6,Madhya Pradesh,Ratlam,1774.0,1192.0,1332.0,876.0,938.0,964.0,1100.0,1041.5,2322.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,5452.0
29,2011,6,Madhya Pradesh,Ratlam,1750.0,960.0,1219.0,1180.0,1032.0,955.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,2338.0
29,2012,6,Madhya Pradesh,Ratlam,2006.5,1268.0,1428.0,1498.5,1249.5,1150.0,1564.0,1221.0,3453.0,4072.0,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3486.0
29,2015,6,Madhya Pradesh,Ratlam,2833.33,1412.0,1568.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4086.0
29,2016,6,Madhya Pradesh,Ratlam,2564.33,1485.0,1629.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,7713.0,4350.0,6125.0,3665.0,3478.5,4100.0,3890.0,4070.0
30,2009,6,Madhya Pradesh,Ujjain,1671.0,964.0,1328.0,918.0,905.0,781.0,1040.0,932.0,1955.0,3648.0,2099.0,4999.0,2280.5,2371.0,2525.0,3088.0,2965.0
30,2010,6,Madhya Pradesh,Ujjain,1774.0,994.0,1336.0,979.0,938.0,894.0,1100.0,1041.5,2235.0,3652.0,2228.0,4550.0,2400.0,2700.0,2680.0,2889.0,4018.0
30,2011,6,Madhya Pradesh,Ujjain,1750.0,1020.5,1380.0,1025.0,1032.0,1037.0,1131.0,1145.0,3304.0,3160.0,2834.0,4600.0,3092.5,3320.5,3494.0,3031.0,3810.0
30,2012,6,Madhya Pradesh,Ujjain,2006.5,1268.0,1487.0,1392.0,1249.5,1204.0,1564.0,1221.0,3453.0,3067.0,3600.0,3600.0,3225.5,3070.0,3371.0,3340.5,3996.0
30,2013,6,Madhya Pradesh,Ujjain,2241.5,1345.0,1511.0,2000.0,1317.5,1272.0,1787.5,1232.5,2572.0,3611.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4440.0
31,2009,6,Madhya Pradesh,Mandsaur,1671.0,964.0,1190.0,1311.0,1010.0,873.0,1040.0,872.0,1880.0,3668.0,2809.0,5382.0,2280.5,2371.0,2616.0,2932.0,2965.0
31,2010,6,Madhya Pradesh,Mandsaur,1774.0,994.0,1196.0,1326.0,938.0,965.0,1100.0,1038.0,2213.0,3656.0,3389.0,5289.0,2400.0,2700.0,2798.0,3219.0,4018.0
31,2011,6,Madhya Pradesh,Mandsaur,1750.0,1020.5,1304.0,1290.0,1032.0,907.0,1131.0,1325.0,3385.0,3711.0,2797.0,5740.0,3092.5,3320.5,3212.5,3364.0,3810.0
31,2012,6,Madhya Pradesh,Mandsaur,2006.5,1268.0,1598.0,1542.0,1249.5,1261.0,1564.0,1495.0,3129.0,4013.0,4002.0,5851.0,3225.5,3070.0,3826.0,4387.0,3996.0
31,2013,6,Madhya Pradesh,Mandsaur,2241.5,1345.0,1760.0,2041.0,1317.5,1319.0,1787.5,1251.0,2830.0,3560.0,3798.0,12677.0,3255.0,3131.5,4260.0,4028.0,6650.0
31,2014,6,Madhya Pradesh,Mandsaur,2760.0,1372.0,1469.0,1599.0,1288.0,1201.0,1653.5,1543.0,3527.0,5463.0,3763.0,8862.0,3468.0,3267.0,3987.0,3436.0,4200.0
31,2015,6,Madhya Pradesh,Mandsaur,2833.33,1412.0,1864.0,2423.0,1351.0,1335.0,1678.0,1428.0,4481.0,5166.0,6995.0,7318.0,3696.0,3279.0,4368.5,3325.0,4272.5
31,2016,6,Madhya Pradesh,Mandsaur,2564.33,1485.0,1666.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,4555.0,5500.0,10231.0,3665.0,3478.5,4100.0,3890.0,4837.0
32,2009,6,Madhya Pradesh,Dewas,1671.0,964.0,1250.0,970.0,905.0,958.0,1040.0,932.0,2031.0,3807.0,2528.5,4999.0,2280.5,2371.0,2800.0,3088.0,3065.0
32,2010,6,Madhya Pradesh,Dewas,1774.0,994.0,1290.0,1035.0,938.0,942.0,1100.0,1041.5,2235.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4039.0
32,2011,6,Madhya Pradesh,Dewas,1750.0,1020.5,1323.0,1117.0,1032.0,981.0,1131.0,1145.0,3171.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,4400.0
32,2012,6,Madhya Pradesh,Dewas,2006.5,1268.0,1467.0,1109.0,1249.5,1005.0,1564.0,1221.0,3988.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,4000.0
32,2013,6,Madhya Pradesh,Dewas,2241.5,1345.0,1636.0,1153.0,1317.5,1124.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4222.0
32,2014,6,Madhya Pradesh,Dewas,2760.0,1372.0,1436.0,1599.0,1288.0,1144.0,1653.5,1238.0,4266.0,4705.0,3913.0,8150.5,3468.0,3267.0,3775.0,3436.0,4000.0
32,2015,6,Madhya Pradesh,Dewas,2958.0,1412.0,1585.0,1442.0,1351.0,1414.0,1678.0,1428.0,4345.0,7520.0,3700.0,6200.0,3696.0,3279.0,4461.0,3550.0,4285.0
32,2016,6,Madhya Pradesh,Dewas,2564.33,1485.0,1766.0,1580.0,1400.0,1450.0,2084.0,1505.0,6762.0,7713.0,4500.0,6200.0,3665.0,3478.5,4478.0,3979.0,4726.0
33,2009,6,Madhya Pradesh,Dhar,2000.0,964.0,1245.0,838.0,800.0,899.0,1040.0,932.0,2021.0,4110.0,2918.0,4999.0,2280.5,2371.0,2800.0,3439.0,3277.0
33,2010,6,Madhya Pradesh,Dhar,2250.0,994.0,1222.0,817.0,700.0,20.0,1100.0,1041.5,2315.0,3508.0,3313.0,4550.0,2400.0,2700.0,2549.5,3204.0,4608.0
33,2011,6,Madhya Pradesh,Dhar,1750.0,1020.5,1368.0,990.0,1500.0,1055.0,1131.0,1145.0,4919.0,4044.0,3133.0,4600.0,3092.5,3320.5,3500.0,3222.0,4047.0
33,2012,6,Madhya Pradesh,Dhar,2250.0,1268.0,1428.0,1498.5,1249.5,1255.0,1564.0,1221.0,3441.0,4954.0,4928.0,4928.0,3225.5,3070.0,3371.0,3937.0,3683.0
33,2013,6,Madhya Pradesh,Dhar,2241.5,1345.0,1501.0,1419.5,1330.0,1397.0,1787.5,1232.5,3345.0,3900.0,4349.0,8180.0,3255.0,3131.5,3822.0,3884.0,4630.0
33,2014,6,Madhya Pradesh,Dhar,2779.0,1372.0,1496.0,1599.0,1638.0,1472.0,1653.5,1238.0,3554.0,4705.0,4385.0,8150.5,3468.0,3267.0,3775.0,3862.0,3875.0
33,2015,6,Madhya Pradesh,Dhar,3577.0,1412.0,1655.0,1675.5,1582.0,1316.0,1678.0,1428.0,4719.0,7318.5,4765.0,6806.0,3696.0,3279.0,5162.0,3972.0,4061.0
33,2016,6,Madhya Pradesh,Dhar,3330.0,1485.0,1685.0,1743.665,1400.0,1420.5,2084.0,1505.0,4000.0,4555.0,4057.0,6125.0,3665.0,3478.5,4100.0,4292.0,4730.0
34,2009,6,Madhya Pradesh,Jhabua,1671.0,985.0,1213.0,1036.0,905.0,890.0,1040.0,932.0,2170.0,3100.0,2140.0,5060.0,2280.5,2371.0,2800.0,3088.0,2780.0
34,2010,6,Madhya Pradesh,Jhabua,1613.0,742.0,1193.0,763.0,938.0,955.0,1100.0,1041.5,2315.0,3508.0,2626.0,4942.0,2400.0,3375.0,2549.5,2889.0,5575.0
34,2011,6,Madhya Pradesh,Jhabua,1838.0,807.0,1280.0,1079.0,1550.0,997.0,1131.0,1145.0,3286.0,3147.0,3097.0,4894.0,3092.5,3133.0,3212.5,3031.0,4277.0
34,2012,6,Madhya Pradesh,Jhabua,1792.0,829.0,1428.0,1498.5,1249.5,1166.0,1564.0,1221.0,3453.0,3687.5,3776.0,4346.0,3225.5,3070.0,3371.0,3340.5,4384.0
34,2013,6,Madhya Pradesh,Jhabua,1859.0,1345.0,1511.0,1419.5,1317.5,1276.0,1787.5,1232.5,3308.0,3900.0,3808.0,11000.0,3255.0,3674.0,3822.0,3444.0,4893.0
34,2014,6,Madhya Pradesh,Jhabua,2107.0,1372.0,1513.0,1599.0,1288.0,1239.0,1653.5,1238.0,3586.0,4705.0,3988.0,8150.5,3468.0,3620.0,3775.0,3436.0,4326.0
